fiscal_year,fiscal_month,calendar_month,calendar_year,period,dept_id,category_id,obligated_amount
2025,4,1,2025,2025-01,DEPT-07,PERS,6623.6
2025,5,2,2025,2025-02,DEPT-07,PERS,6674.7
2025,6,3,2025,2025-03,DEPT-07,PERS,6908.4
2025,7,4,2025,2025-04,DEPT-07,PERS,9116.7
2025,8,5,2025,2025-05,DEPT-07,PERS,8914.6
2025,9,6,2025,2025-06,DEPT-07,PERS,9283.6
2025,10,7,2025,2025-07,DEPT-07,PERS,10071.6
2025,11,8,2025,2025-08,DEPT-07,PERS,9698.3
2025,12,9,2025,2025-09,DEPT-07,PERS,14654.2
2025,1,10,2024,2024-10,DEPT-07,OPS,1241.1
2025,2,11,2024,2024-11,DEPT-07,OPS,1663.5
2025,3,12,2024,2024-12,DEPT-07,OPS,1670.3
2025,4,1,2025,2025-01,DEPT-07,OPS,1732.2
2025,5,2,2025,2025-02,DEPT-07,OPS,2274.6
2025,6,3,2025,2025-03,DEPT-07,OPS,2212.9
2025,7,4,2025,2025-04,DEPT-07,OPS,2113.8
2025,8,5,2025,2025-05,DEPT-07,OPS,2776.9
2025,9,6,2025,2025-06,DEPT-07,OPS,3286.2
2025,10,7,2025,2025-07,DEPT-07,OPS,3450.6
2025,11,8,2025,2025-08,DEPT-07,OPS,3331.1
2025,12,9,2025,2025-09,DEPT-07,OPS,4291.4
2025,1,10,2024,2024-10,DEPT-07,CAP,790.2
2025,2,11,2024,2024-11,DEPT-07,CAP,982.7
2025,3,12,2024,2024-12,DEPT-07,CAP,1036.5
2025,4,1,2025,2025-01,DEPT-07,CAP,1150.9
2025,5,2,2025,2025-02,DEPT-07,CAP,1259.3
2025,6,3,2025,2025-03,DEPT-07,CAP,1369.8
2025,7,4,2025,2025-04,DEPT-07,CAP,1378.8
2025,8,5,2025,2025-05,DEPT-07,CAP,1461.5
2025,9,6,2025,2025-06,DEPT-07,CAP,1729.6
2025,10,7,2025,2025-07,DEPT-07,CAP,1888.2
2025,11,8,2025,2025-08,DEPT-07,CAP,1957.6
2025,12,9,2025,2025-09,DEPT-07,CAP,2704.4
2025,1,10,2024,2024-10,DEPT-07,GRANTS,526.3
2025,2,11,2024,2024-11,DEPT-07,GRANTS,750.0
2025,3,12,2024,2024-12,DEPT-07,GRANTS,818.6
2025,4,1,2025,2025-01,DEPT-07,GRANTS,1066.0
2025,5,2,2025,2025-02,DEPT-07,GRANTS,818.9
2025,6,3,2025,2025-03,DEPT-07,GRANTS,912.3
2025,7,4,2025,2025-04,DEPT-07,GRANTS,1060.3
2025,8,5,2025,2025-05,DEPT-07,GRANTS,1120.8
2025,9,6,2025,2025-06,DEPT-07,GRANTS,1325.5
2025,10,7,2025,2025-07,DEPT-07,GRANTS,1199.5
2025,11,8,2025,2025-08,DEPT-07,GRANTS,1488.5
2025,12,9,2025,2025-09,DEPT-07,GRANTS,1912.8
2025,1,10,2024,2024-10,DEPT-07,CONTR,385.3
2025,2,11,2024,2024-11,DEPT-07,CONTR,411.5
2025,3,12,2024,2024-12,DEPT-07,CONTR,586.2
2025,4,1,2025,2025-01,DEPT-07,CONTR,623.2
2025,5,2,2025,2025-02,DEPT-07,CONTR,637.1
2025,6,3,2025,2025-03,DEPT-07,CONTR,659.0
2025,7,4,2025,2025-04,DEPT-07,CONTR,701.4
2025,8,5,2025,2025-05,DEPT-07,CONTR,724.9
2025,9,6,2025,2025-06,DEPT-07,CONTR,809.5
2025,10,7,2025,2025-07,DEPT-07,CONTR,853.2
2025,11,8,2025,2025-08,DEPT-07,CONTR,868.9
2025,12,9,2025,2025-09,DEPT-07,CONTR,1076.7
2026,1,10,2025,2025-10,DEPT-07,PERS,3789.4
2026,2,11,2025,2025-11,DEPT-07,PERS,5015.5
2026,3,12,2025,2025-12,DEPT-07,PERS,5811.4
2026,4,1,2026,2026-01,DEPT-07,PERS,6380.0
2026,5,2,2026,2026-02,DEPT-07,PERS,6989.2
2026,6,3,2026,2026-03,DEPT-07,PERS,6808.2
2026,7,4,2026,2026-04,DEPT-07,PERS,8508.9
2026,8,5,2026,2026-05,DEPT-07,PERS,7891.3
2026,1,10,2025,2025-10,DEPT-07,OPS,1292.6
2026,2,11,2025,2025-11,DEPT-07,OPS,1699.7
2026,3,12,2025,2025-12,DEPT-07,OPS,1650.0
2026,4,1,2026,2026-01,DEPT-07,OPS,1951.2
2026,5,2,2026,2026-02,DEPT-07,OPS,2406.9
2026,6,3,2026,2026-03,DEPT-07,OPS,2049.6
2026,7,4,2026,2026-04,DEPT-07,OPS,2755.4
2026,8,5,2026,2026-05,DEPT-07,OPS,3001.8
2026,1,10,2025,2025-10,DEPT-07,CAP,827.0
2026,2,11,2025,2025-11,DEPT-07,CAP,1065.8
2026,3,12,2025,2025-12,DEPT-07,CAP,1341.1
2026,4,1,2026,2026-01,DEPT-07,CAP,1276.1
2026,5,2,2026,2026-02,DEPT-07,CAP,1518.9
2026,6,3,2026,2026-03,DEPT-07,CAP,1433.6
2026,7,4,2026,2026-04,DEPT-07,CAP,1548.1
2026,8,5,2026,2026-05,DEPT-07,CAP,1595.3
2026,1,10,2025,2025-10,DEPT-07,GRANTS,589.8
2026,2,11,2025,2025-11,DEPT-07,GRANTS,766.6
2026,3,12,2025,2025-12,DEPT-07,GRANTS,817.0
2026,4,1,2026,2026-01,DEPT-07,GRANTS,802.2
2026,5,2,2026,2026-02,DEPT-07,GRANTS,873.9
2026,6,3,2026,2026-03,DEPT-07,GRANTS,1052.8
2026,7,4,2026,2026-04,DEPT-07,GRANTS,1244.3
2026,8,5,2026,2026-05,DEPT-07,GRANTS,1184.3
2026,1,10,2025,2025-10,DEPT-07,CONTR,411.9
2026,2,11,2025,2025-11,DEPT-07,CONTR,551.4
2026,3,12,2025,2025-12,DEPT-07,CONTR,602.3
2026,4,1,2026,2026-01,DEPT-07,CONTR,641.3
2026,5,2,2026,2026-02,DEPT-07,CONTR,654.2
2026,6,3,2026,2026-03,DEPT-07,CONTR,840.9
2026,7,4,2026,2026-04,DEPT-07,CONTR,639.9
2026,8,5,2026,2026-05,DEPT-07,CONTR,904.5
2019,1,10,2018,2018-10,DEPT-08,PERS,872.4
2019,2,11,2018,2018-11,DEPT-08,PERS,1071.0
2019,3,12,2018,2018-12,DEPT-08,PERS,1485.8
2019,4,1,2019,2019-01,DEPT-08,PERS,1328.8
2019,5,2,2019,2019-02,DEPT-08,PERS,1427.8
2019,6,3,2019,2019-03,DEPT-08,PERS,1593.8
2019,7,4,2019,2019-04,DEPT-08,PERS,1767.9
2019,8,5,2019,2019-05,DEPT-08,PERS,1747.9
2019,9,6,2019,2019-06,DEPT-08,PERS,1671.8
2019,10,7,2019,2019-07,DEPT-08,PERS,1967.5
2019,11,8,2019,2019-08,DEPT-08,PERS,2552.6
2019,12,9,2019,2019-09,DEPT-08,PERS,2936.7
2019,1,10,2018,2018-10,DEPT-08,OPS,424.7
2019,2,11,2018,2018-11,DEPT-08,OPS,490.6
2019,3,12,2018,2018-12,DEPT-08,OPS,560.9
2019,4,1,2019,2019-01,DEPT-08,OPS,723.3
2019,5,2,2019,2019-02,DEPT-08,OPS,672.9
2019,6,3,2019,2019-03,DEPT-08,OPS,702.9
2019,7,4,2019,2019-04,DEPT-08,OPS,842.2
2019,8,5,2019,2019-05,DEPT-08,OPS,772.5
2019,9,6,2019,2019-06,DEPT-08,OPS,824.2
2019,10,7,2019,2019-07,DEPT-08,OPS,957.3
2019,11,8,2019,2019-08,DEPT-08,OPS,1047.6
2019,12,9,2019,2019-09,DEPT-08,OPS,1348.3
2019,1,10,2018,2018-10,DEPT-08,CAP,251.3
2019,2,11,2018,2018-11,DEPT-08,CAP,270.2
2019,3,12,2018,2018-12,DEPT-08,CAP,251.8
2019,4,1,2019,2019-01,DEPT-08,CAP,343.6
2019,5,2,2019,2019-02,DEPT-08,CAP,359.9
2019,6,3,2019,2019-03,DEPT-08,CAP,384.0
2019,7,4,2019,2019-04,DEPT-08,CAP,414.6
2019,8,5,2019,2019-05,DEPT-08,CAP,429.6
2019,9,6,2019,2019-06,DEPT-08,CAP,452.5
2019,10,7,2019,2019-07,DEPT-08,CAP,526.9
2019,11,8,2019,2019-08,DEPT-08,CAP,526.3
2019,12,9,2019,2019-09,DEPT-08,CAP,641.1
2019,1,10,2018,2018-10,DEPT-08,GRANTS,173.1
2019,2,11,2018,2018-11,DEPT-08,GRANTS,160.6
2019,3,12,2018,2018-12,DEPT-08,GRANTS,203.0
2019,4,1,2019,2019-01,DEPT-08,GRANTS,190.9
2019,5,2,2019,2019-02,DEPT-08,GRANTS,234.5
2019,6,3,2019,2019-03,DEPT-08,GRANTS,229.3
2019,7,4,2019,2019-04,DEPT-08,GRANTS,254.0
2019,8,5,2019,2019-05,DEPT-08,GRANTS,302.1
2019,9,6,2019,2019-06,DEPT-08,GRANTS,305.4
2019,10,7,2019,2019-07,DEPT-08,GRANTS,340.1
2019,11,8,2019,2019-08,DEPT-08,GRANTS,305.8
2019,12,9,2019,2019-09,DEPT-08,GRANTS,515.2
2019,1,10,2018,2018-10,DEPT-08,CONTR,80.7
2019,2,11,2018,2018-11,DEPT-08,CONTR,122.4
2019,3,12,2018,2018-12,DEPT-08,CONTR,139.4
2019,4,1,2019,2019-01,DEPT-08,CONTR,145.2
2019,5,2,2019,2019-02,DEPT-08,CONTR,138.5
2019,6,3,2019,2019-03,DEPT-08,CONTR,160.5
2019,7,4,2019,2019-04,DEPT-08,CONTR,162.1
2019,8,5,2019,2019-05,DEPT-08,CONTR,178.8
2019,9,6,2019,2019-06,DEPT-08,CONTR,184.5
2019,10,7,2019,2019-07,DEPT-08,CONTR,174.2
2019,11,8,2019,2019-08,DEPT-08,CONTR,248.4
2019,12,9,2019,2019-09,DEPT-08,CONTR,285.6
2020,1,10,2019,2019-10,DEPT-08,PERS,887.3
2020,2,11,2019,2019-11,DEPT-08,PERS,1077.7
2020,3,12,2019,2019-12,DEPT-08,PERS,1371.7
2020,4,1,2020,2020-01,DEPT-08,PERS,1333.3
2020,5,2,2020,2020-02,DEPT-08,PERS,1261.0
2020,6,3,2020,2020-03,DEPT-08,PERS,1694.6
2020,7,4,2020,2020-04,DEPT-08,PERS,1816.1
2020,8,5,2020,2020-05,DEPT-08,PERS,1816.8
2020,9,6,2020,2020-06,DEPT-08,PERS,1769.9
2020,10,7,2020,2020-07,DEPT-08,PERS,2169.3
2020,11,8,2020,2020-08,DEPT-08,PERS,2082.8
2020,12,9,2020,2020-09,DEPT-08,PERS,2730.1
2020,1,10,2019,2019-10,DEPT-08,OPS,335.5
2020,2,11,2019,2019-11,DEPT-08,OPS,465.7
2020,3,12,2019,2019-12,DEPT-08,OPS,500.7
2020,4,1,2020,2020-01,DEPT-08,OPS,535.4
2020,5,2,2020,2020-02,DEPT-08,OPS,688.0
2020,6,3,2020,2020-03,DEPT-08,OPS,652.5
2020,7,4,2020,2020-04,DEPT-08,OPS,692.5
2020,8,5,2020,2020-05,DEPT-08,OPS,692.8
2020,9,6,2020,2020-06,DEPT-08,OPS,717.6
2020,10,7,2020,2020-07,DEPT-08,OPS,687.2
2020,11,8,2020,2020-08,DEPT-08,OPS,982.9
2020,12,9,2020,2020-09,DEPT-08,OPS,1191.5
2020,1,10,2019,2019-10,DEPT-08,CAP,228.1
2020,2,11,2019,2019-11,DEPT-08,CAP,279.7
2020,3,12,2019,2019-12,DEPT-08,CAP,353.9
2020,4,1,2020,2020-01,DEPT-08,CAP,315.2
2020,5,2,2020,2020-02,DEPT-08,CAP,367.4
2020,6,3,2020,2020-03,DEPT-08,CAP,373.9
2020,7,4,2020,2020-04,DEPT-08,CAP,499.0
2020,8,5,2020,2020-05,DEPT-08,CAP,495.2
2020,9,6,2020,2020-06,DEPT-08,CAP,402.4
2020,10,7,2020,2020-07,DEPT-08,CAP,474.5
2020,11,8,2020,2020-08,DEPT-08,CAP,585.0
2020,12,9,2020,2020-09,DEPT-08,CAP,717.4
2020,1,10,2019,2019-10,DEPT-08,GRANTS,119.3
2020,2,11,2019,2019-11,DEPT-08,GRANTS,188.4
2020,3,12,2019,2019-12,DEPT-08,GRANTS,197.5
2020,4,1,2020,2020-01,DEPT-08,GRANTS,215.4
2020,5,2,2020,2020-02,DEPT-08,GRANTS,210.0
2020,6,3,2020,2020-03,DEPT-08,GRANTS,250.8
2020,7,4,2020,2020-04,DEPT-08,GRANTS,244.3
2020,8,5,2020,2020-05,DEPT-08,GRANTS,260.7
2020,9,6,2020,2020-06,DEPT-08,GRANTS,295.4
2020,10,7,2020,2020-07,DEPT-08,GRANTS,270.7
2020,11,8,2020,2020-08,DEPT-08,GRANTS,384.4
2020,12,9,2020,2020-09,DEPT-08,GRANTS,436.1
2020,1,10,2019,2019-10,DEPT-08,CONTR,75.5
2020,2,11,2019,2019-11,DEPT-08,CONTR,76.5
2020,3,12,2019,2019-12,DEPT-08,CONTR,91.6
2020,4,1,2020,2020-01,DEPT-08,CONTR,96.6
2020,5,2,2020,2020-02,DEPT-08,CONTR,116.4
2020,6,3,2020,2020-03,DEPT-08,CONTR,122.4
2020,7,4,2020,2020-04,DEPT-08,CONTR,124.5
2020,8,5,2020,2020-05,DEPT-08,CONTR,125.8
2020,9,6,2020,2020-06,DEPT-08,CONTR,129.9
2020,10,7,2020,2020-07,DEPT-08,CONTR,159.2
2020,11,8,2020,2020-08,DEPT-08,CONTR,168.5
2020,12,9,2020,2020-09,DEPT-08,CONTR,208.5
2021,1,10,2020,2020-10,DEPT-08,PERS,1018.8
2021,2,11,2020,2020-11,DEPT-08,PERS,1100.8
2021,3,12,2020,2020-12,DEPT-08,PERS,1442.6
2021,4,1,2021,2021-01,DEPT-08,PERS,1350.1
2021,5,2,2021,2021-02,DEPT-08,PERS,1540.6
2021,6,3,2021,2021-03,DEPT-08,PERS,1604.6
2021,7,4,2021,2021-04,DEPT-08,PERS,1479.9
2021,8,5,2021,2021-05,DEPT-08,PERS,2020.4
2021,9,6,2021,2021-06,DEPT-08,PERS,1893.3
2021,10,7,2021,2021-07,DEPT-08,PERS,2241.8
2021,11,8,2021,2021-08,DEPT-08,PERS,2177.5
2021,12,9,2021,2021-09,DEPT-08,PERS,2882.8
2021,1,10,2020,2020-10,DEPT-08,OPS,313.8
2021,2,11,2020,2020-11,DEPT-08,OPS,452.9
2021,3,12,2020,2020-12,DEPT-08,OPS,499.2
2021,4,1,2021,2021-01,DEPT-08,OPS,539.9
2021,5,2,2021,2021-02,DEPT-08,OPS,623.1
2021,6,3,2021,2021-03,DEPT-08,OPS,654.9
2021,7,4,2021,2021-04,DEPT-08,OPS,675.9
2021,8,5,2021,2021-05,DEPT-08,OPS,597.7
2021,9,6,2021,2021-06,DEPT-08,OPS,672.3
2021,10,7,2021,2021-07,DEPT-08,OPS,723.6
2021,11,8,2021,2021-08,DEPT-08,OPS,911.9
2021,12,9,2021,2021-09,DEPT-08,OPS,1101.4
2021,1,10,2020,2020-10,DEPT-08,CAP,177.6
2021,2,11,2020,2020-11,DEPT-08,CAP,240.6
2021,3,12,2020,2020-12,DEPT-08,CAP,254.2
2021,4,1,2021,2021-01,DEPT-08,CAP,309.6
2021,5,2,2021,2021-02,DEPT-08,CAP,289.0
2021,6,3,2021,2021-03,DEPT-08,CAP,370.4
2021,7,4,2021,2021-04,DEPT-08,CAP,389.0
2021,8,5,2021,2021-05,DEPT-08,CAP,460.8
2021,9,6,2021,2021-06,DEPT-08,CAP,450.6
2021,10,7,2021,2021-07,DEPT-08,CAP,450.6
2021,11,8,2021,2021-08,DEPT-08,CAP,544.2
2021,12,9,2021,2021-09,DEPT-08,CAP,572.0
2021,1,10,2020,2020-10,DEPT-08,GRANTS,123.9
2021,2,11,2020,2020-11,DEPT-08,GRANTS,168.5
2021,3,12,2020,2020-12,DEPT-08,GRANTS,160.5
2021,4,1,2021,2021-01,DEPT-08,GRANTS,208.2
2021,5,2,2021,2021-02,DEPT-08,GRANTS,205.5
2021,6,3,2021,2021-03,DEPT-08,GRANTS,240.6
2021,7,4,2021,2021-04,DEPT-08,GRANTS,231.7
2021,8,5,2021,2021-05,DEPT-08,GRANTS,277.6
2021,9,6,2021,2021-06,DEPT-08,GRANTS,283.9
2021,10,7,2021,2021-07,DEPT-08,GRANTS,348.4
2021,11,8,2021,2021-08,DEPT-08,GRANTS,343.3
2021,12,9,2021,2021-09,DEPT-08,GRANTS,406.0
2021,1,10,2020,2020-10,DEPT-08,CONTR,76.6
2021,2,11,2020,2020-11,DEPT-08,CONTR,85.2
2021,3,12,2020,2020-12,DEPT-08,CONTR,116.5
2021,4,1,2021,2021-01,DEPT-08,CONTR,127.2
2021,5,2,2021,2021-02,DEPT-08,CONTR,155.9
2021,6,3,2021,2021-03,DEPT-08,CONTR,131.9
2021,7,4,2021,2021-04,DEPT-08,CONTR,144.4
2021,8,5,2021,2021-05,DEPT-08,CONTR,149.0
2021,9,6,2021,2021-06,DEPT-08,CONTR,167.7
2021,10,7,2021,2021-07,DEPT-08,CONTR,187.8
2021,11,8,2021,2021-08,DEPT-08,CONTR,198.8
2021,12,9,2021,2021-09,DEPT-08,CONTR,273.5
2022,1,10,2021,2021-10,DEPT-08,PERS,947.8
2022,2,11,2021,2021-11,DEPT-08,PERS,1314.8
2022,3,12,2021,2021-12,DEPT-08,PERS,1502.2
2022,4,1,2022,2022-01,DEPT-08,PERS,1549.5
2022,5,2,2022,2022-02,DEPT-08,PERS,1619.9
2022,6,3,2022,2022-03,DEPT-08,PERS,2116.6
2022,7,4,2022,2022-04,DEPT-08,PERS,1760.2
2022,8,5,2022,2022-05,DEPT-08,PERS,2041.6
2022,9,6,2022,2022-06,DEPT-08,PERS,1978.5
2022,10,7,2022,2022-07,DEPT-08,PERS,2658.8
2022,11,8,2022,2022-08,DEPT-08,PERS,2728.8
2022,12,9,2022,2022-09,DEPT-08,PERS,3038.4
2022,1,10,2021,2021-10,DEPT-08,OPS,328.7
2022,2,11,2021,2021-11,DEPT-08,OPS,393.8
2022,3,12,2021,2021-12,DEPT-08,OPS,437.2
2022,4,1,2022,2022-01,DEPT-08,OPS,520.9
2022,5,2,2022,2022-02,DEPT-08,OPS,542.6
2022,6,3,2022,2022-03,DEPT-08,OPS,570.9
2022,7,4,2022,2022-04,DEPT-08,OPS,594.3
2022,8,5,2022,2022-05,DEPT-08,OPS,653.2
2022,9,6,2022,2022-06,DEPT-08,OPS,678.7
2022,10,7,2022,2022-07,DEPT-08,OPS,740.1
2022,11,8,2022,2022-08,DEPT-08,OPS,765.4
2022,12,9,2022,2022-09,DEPT-08,OPS,1155.1
2022,1,10,2021,2021-10,DEPT-08,CAP,211.0
2022,2,11,2021,2021-11,DEPT-08,CAP,291.2
2022,3,12,2021,2021-12,DEPT-08,CAP,324.2
2022,4,1,2022,2022-01,DEPT-08,CAP,408.8
2022,5,2,2022,2022-02,DEPT-08,CAP,356.2
2022,6,3,2022,2022-03,DEPT-08,CAP,385.5
2022,7,4,2022,2022-04,DEPT-08,CAP,401.4
2022,8,5,2022,2022-05,DEPT-08,CAP,472.7
2022,9,6,2022,2022-06,DEPT-08,CAP,432.9
2022,10,7,2022,2022-07,DEPT-08,CAP,517.0
2022,11,8,2022,2022-08,DEPT-08,CAP,487.4
2022,12,9,2022,2022-09,DEPT-08,CAP,756.6
2022,1,10,2021,2021-10,DEPT-08,GRANTS,143.7
2022,2,11,2021,2021-11,DEPT-08,GRANTS,161.1
2022,3,12,2021,2021-12,DEPT-08,GRANTS,234.9
2022,4,1,2022,2022-01,DEPT-08,GRANTS,208.4
2022,5,2,2022,2022-02,DEPT-08,GRANTS,265.3
2022,6,3,2022,2022-03,DEPT-08,GRANTS,251.1
2022,7,4,2022,2022-04,DEPT-08,GRANTS,318.9
2022,8,5,2022,2022-05,DEPT-08,GRANTS,317.2
2022,9,6,2022,2022-06,DEPT-08,GRANTS,290.4
2022,10,7,2022,2022-07,DEPT-08,GRANTS,323.5
2022,11,8,2022,2022-08,DEPT-08,GRANTS,400.9
2022,12,9,2022,2022-09,DEPT-08,GRANTS,472.1
2022,1,10,2021,2021-10,DEPT-08,CONTR,88.8
2022,2,11,2021,2021-11,DEPT-08,CONTR,121.3
2022,3,12,2021,2021-12,DEPT-08,CONTR,122.3
2022,4,1,2022,2022-01,DEPT-08,CONTR,141.1
2022,5,2,2022,2022-02,DEPT-08,CONTR,161.5
2022,6,3,2022,2022-03,DEPT-08,CONTR,170.4
2022,7,4,2022,2022-04,DEPT-08,CONTR,167.9
2022,8,5,2022,2022-05,DEPT-08,CONTR,175.9
2022,9,6,2022,2022-06,DEPT-08,CONTR,163.6
2022,10,7,2022,2022-07,DEPT-08,CONTR,192.3
2022,11,8,2022,2022-08,DEPT-08,CONTR,236.0
2022,12,9,2022,2022-09,DEPT-08,CONTR,286.9
2023,1,10,2022,2022-10,DEPT-08,PERS,968.8
2023,2,11,2022,2022-11,DEPT-08,PERS,1274.9
2023,3,12,2022,2022-12,DEPT-08,PERS,1259.0
2023,4,1,2023,2023-01,DEPT-08,PERS,1469.8
2023,5,2,2023,2023-02,DEPT-08,PERS,1629.3
2023,6,3,2023,2023-03,DEPT-08,PERS,1615.7
2023,7,4,2023,2023-04,DEPT-08,PERS,2027.5
2023,8,5,2023,2023-05,DEPT-08,PERS,2066.1
2023,9,6,2023,2023-06,DEPT-08,PERS,2080.3
2023,10,7,2023,2023-07,DEPT-08,PERS,2569.7
2023,11,8,2023,2023-08,DEPT-08,PERS,2166.1
2023,12,9,2023,2023-09,DEPT-08,PERS,3101.3
2023,1,10,2022,2022-10,DEPT-08,OPS,377.1
2023,2,11,2022,2022-11,DEPT-08,OPS,415.1
2023,3,12,2022,2022-12,DEPT-08,OPS,542.0
2023,4,1,2023,2023-01,DEPT-08,OPS,519.5
2023,5,2,2023,2023-02,DEPT-08,OPS,644.4
2023,6,3,2023,2023-03,DEPT-08,OPS,706.5
2023,7,4,2023,2023-04,DEPT-08,OPS,707.2
2023,8,5,2023,2023-05,DEPT-08,OPS,624.2
2023,9,6,2023,2023-06,DEPT-08,OPS,713.7
2023,10,7,2023,2023-07,DEPT-08,OPS,893.6
2023,11,8,2023,2023-08,DEPT-08,OPS,938.0
2023,12,9,2023,2023-09,DEPT-08,OPS,926.2
2023,1,10,2022,2022-10,DEPT-08,CAP,225.0
2023,2,11,2022,2022-11,DEPT-08,CAP,252.9
2023,3,12,2022,2022-12,DEPT-08,CAP,276.2
2023,4,1,2023,2023-01,DEPT-08,CAP,343.7
2023,5,2,2023,2023-02,DEPT-08,CAP,322.6
2023,6,3,2023,2023-03,DEPT-08,CAP,343.8
2023,7,4,2023,2023-04,DEPT-08,CAP,397.6
2023,8,5,2023,2023-05,DEPT-08,CAP,467.6
2023,9,6,2023,2023-06,DEPT-08,CAP,488.2
2023,10,7,2023,2023-07,DEPT-08,CAP,491.3
2023,11,8,2023,2023-08,DEPT-08,CAP,542.3
2023,12,9,2023,2023-09,DEPT-08,CAP,701.2
2023,1,10,2022,2022-10,DEPT-08,GRANTS,166.2
2023,2,11,2022,2022-11,DEPT-08,GRANTS,237.5
2023,3,12,2022,2022-12,DEPT-08,GRANTS,251.3
2023,4,1,2023,2023-01,DEPT-08,GRANTS,294.8
2023,5,2,2023,2023-02,DEPT-08,GRANTS,302.4
2023,6,3,2023,2023-03,DEPT-08,GRANTS,341.7
2023,7,4,2023,2023-04,DEPT-08,GRANTS,352.4
2023,8,5,2023,2023-05,DEPT-08,GRANTS,278.8
2023,9,6,2023,2023-06,DEPT-08,GRANTS,395.8
2023,10,7,2023,2023-07,DEPT-08,GRANTS,453.4
2023,11,8,2023,2023-08,DEPT-08,GRANTS,489.2
2023,12,9,2023,2023-09,DEPT-08,GRANTS,590.6
2023,1,10,2022,2022-10,DEPT-08,CONTR,93.2
2023,2,11,2022,2022-11,DEPT-08,CONTR,103.2
2023,3,12,2022,2022-12,DEPT-08,CONTR,123.2
2023,4,1,2023,2023-01,DEPT-08,CONTR,138.9
2023,5,2,2023,2023-02,DEPT-08,CONTR,141.3
2023,6,3,2023,2023-03,DEPT-08,CONTR,136.0
2023,7,4,2023,2023-04,DEPT-08,CONTR,125.3
2023,8,5,2023,2023-05,DEPT-08,CONTR,158.5
2023,9,6,2023,2023-06,DEPT-08,CONTR,184.5
2023,10,7,2023,2023-07,DEPT-08,CONTR,186.8
2023,11,8,2023,2023-08,DEPT-08,CONTR,224.1
2023,12,9,2023,2023-09,DEPT-08,CONTR,268.7
2024,1,10,2023,2023-10,DEPT-08,PERS,1047.6
2024,2,11,2023,2023-11,DEPT-08,PERS,1133.3
2024,3,12,2023,2023-12,DEPT-08,PERS,1423.1
2024,4,1,2024,2024-01,DEPT-08,PERS,1537.1
2024,5,2,2024,2024-02,DEPT-08,PERS,1773.0
2024,6,3,2024,2024-03,DEPT-08,PERS,1457.8
2024,7,4,2024,2024-04,DEPT-08,PERS,1728.1
2024,8,5,2024,2024-05,DEPT-08,PERS,2028.3
2024,9,6,2024,2024-06,DEPT-08,PERS,2252.9
2024,10,7,2024,2024-07,DEPT-08,PERS,2258.5
2024,11,8,2024,2024-08,DEPT-08,PERS,2370.2
2024,12,9,2024,2024-09,DEPT-08,PERS,3245.5
2024,1,10,2023,2023-10,DEPT-08,OPS,395.2
2024,2,11,2023,2023-11,DEPT-08,OPS,438.6
2024,3,12,2023,2023-12,DEPT-08,OPS,547.8
2024,4,1,2024,2024-01,DEPT-08,OPS,629.0
2024,5,2,2024,2024-02,DEPT-08,OPS,708.9
2024,6,3,2024,2024-03,DEPT-08,OPS,695.9
2024,7,4,2024,2024-04,DEPT-08,OPS,700.4
2024,8,5,2024,2024-05,DEPT-08,OPS,735.8
2024,9,6,2024,2024-06,DEPT-08,OPS,814.8
2024,10,7,2024,2024-07,DEPT-08,OPS,854.2
2024,11,8,2024,2024-08,DEPT-08,OPS,958.6
2024,12,9,2024,2024-09,DEPT-08,OPS,1089.8
2024,1,10,2023,2023-10,DEPT-08,CAP,213.7
2024,2,11,2023,2023-11,DEPT-08,CAP,215.0
2024,3,12,2023,2023-12,DEPT-08,CAP,269.9
2024,4,1,2024,2024-01,DEPT-08,CAP,303.5
2024,5,2,2024,2024-02,DEPT-08,CAP,374.0
2024,6,3,2024,2024-03,DEPT-08,CAP,332.5
2024,7,4,2024,2024-04,DEPT-08,CAP,346.1
2024,8,5,2024,2024-05,DEPT-08,CAP,370.1
2024,9,6,2024,2024-06,DEPT-08,CAP,462.9
2024,10,7,2024,2024-07,DEPT-08,CAP,350.0
2024,11,8,2024,2024-08,DEPT-08,CAP,455.0
2024,12,9,2024,2024-09,DEPT-08,CAP,760.0
2024,1,10,2023,2023-10,DEPT-08,GRANTS,151.8
2024,2,11,2023,2023-11,DEPT-08,GRANTS,161.5
2024,3,12,2023,2023-12,DEPT-08,GRANTS,208.7
2024,4,1,2024,2024-01,DEPT-08,GRANTS,226.7
2024,5,2,2024,2024-02,DEPT-08,GRANTS,257.9
2024,6,3,2024,2024-03,DEPT-08,GRANTS,295.6
2024,7,4,2024,2024-04,DEPT-08,GRANTS,282.3
2024,8,5,2024,2024-05,DEPT-08,GRANTS,277.4
2024,9,6,2024,2024-06,DEPT-08,GRANTS,325.3
2024,10,7,2024,2024-07,DEPT-08,GRANTS,319.3
2024,11,8,2024,2024-08,DEPT-08,GRANTS,339.8
2024,12,9,2024,2024-09,DEPT-08,GRANTS,401.3
2024,1,10,2023,2023-10,DEPT-08,CONTR,87.2
2024,2,11,2023,2023-11,DEPT-08,CONTR,113.2
2024,3,12,2023,2023-12,DEPT-08,CONTR,130.5
2024,4,1,2024,2024-01,DEPT-08,CONTR,159.0
2024,5,2,2024,2024-02,DEPT-08,CONTR,150.3
2024,6,3,2024,2024-03,DEPT-08,CONTR,132.7
